Gene,LogFC,P_value,P_adjusted
NAA38,-0.01246791651133572,0.030959289114056675,0.14883702271513616
NAA40,-0.022598735454392838,0.0012400738644150087,0.023684361366035415
NAA50,-0.0037091300288984996,0.36798377359635925,0.6051233457874867
NAAA,0.033561207197587706,1.4600777119710506e-06,0.0006887881395222142
NAALAD2,-0.03637895357597154,0.27727743198798604,0.5179149576764301
NAALADL1,-0.009828243098517042,0.691212491998404,0.8429962211379499
NAALADL2,0.0268911765166453,0.0877800465610867,0.2755035071079768
NAB1,-0.008656753500083436,0.27925732749969323,0.5200164053025336
NAB2,-0.007337154199635876,0.4480226529569603,0.6725906759316477
NACA2,-0.010522376624197527,0.3355573660384573,0.5775565867535571
NACAD,0.001122062949985736,0.9636828487965732,0.9830031224996354
NACAP1,0.015812844674500504,0.04996968608141162,0.2001254791969631
NACA,-0.00311254652871229,0.4566757627813456,0.6796277181610499
NACC1,-0.004214338162038533,0.3204512780095223,0.5613747421923473
NACC2,0.009801043691231026,0.6274686094809964,0.8028425328873283
NADK,0.0011874773990241394,0.760892215533294,0.8824761309100017
NADSYN1,-0.0021723779684696964,0.702057356724652,0.849480923285572
NAE1,0.013411475355647351,0.005582382433593345,0.05499405436170933
NAF1,0.0029328901875400604,0.6927828457942893,0.8439543850961329
NAGA,0.009754619420907495,0.036377305931477685,0.16284222126960826
NAGK,-0.011315387883657824,0.020120797669994372,0.114928754766269
NAGLU,0.038090133497786116,1.03169439160995e-05,0.002067394184975562
NAGPA,0.011957513936672548,0.13856111539925484,0.35365512275893796
NAGS,-0.012455013268398485,0.49503590006087295,0.7073686559422439
NAIF1,-0.002673750365337124,0.508104674078836,0.7168744062186432
NAIP,-0.0485315156873658,0.05433193727476254,0.21018303147877138
NALCN,-0.07263613571038974,0.15263262418116005,0.3733910541168395
NAMPT,-0.013258642161412926,0.15149993610033863,0.3716498595497804
NANOS1,-0.0040067660807188155,0.6140446822112253,0.7928145911284399
NANOS3,-0.10738657840174981,0.0408682861846666,0.17467321283793558
NANP,0.006347236012131052,0.3430476202181628,0.5832631378694318
NANS,0.01594586853653457,0.04340911525494379,0.1827001384080696
NAP1L1,-0.007648774025190708,0.1319294637217107,0.3432866721008094
NAP1L2,-0.009251727700647194,0.4892355078365981,0.7030129736459257
NAP1L3,-0.027691503150143237,0.18900885393335015,0.42012107647745706
NAP1L4,-0.007226568187064242,0.017175633719955077,0.10485755166738167
NAP1L5,0.030557156285997866,0.06387162477198069,0.23028222769124726
NAP1L6,0.13762548969143173,0.14825822706212013,0.3668058234345184
NAPA,-0.002026427145123577,0.6638471440105805,0.8252907381893452
NAPB,-0.008660925078861847,0.18565877041949927,0.4157889817339977
NAPEPLD,0.017968327409948692,0.019204848040257835,0.11225675246043643
NAPG,0.009655445144908903,0.043900093146648084,0.18366057519349044
NAPRT1,0.004394521424913034,0.7693343449272767,0.8862713847623209
NAPSA,0.030863889903760988,0.4751139384258921,0.6927405997151496
NAPSB,-0.009993355341653576,0.7175972581579998,0.8583227704479344
NARFL,0.0039707901412153745,0.5053997574332314,0.7148200983050614
NARF,-0.001299172528669068,0.8379907154269397,0.9230283230686717
NARG2,0.014679752513464095,0.0034182185948440497,0.04181043861966244
NARS2,-0.004417496455029646,0.4463405852041551,0.6717193132870095
NARS,0.0037544994705105417,0.3778727530401752,0.614679266787633
NASP,-0.022027229627967326,3.5972855493960754e-05,0.0034201321109063407
NAT10,0.0014772383292664948,0.6956480611582968,0.8456907733715844
NAT14,-0.0394702289742912,0.0020354522579575235,0.031239259704141722
NAT15,0.010069084169660236,0.024706544560471642,0.1306343286019386
NAT1,0.06949958915496124,0.05233911513497094,0.20564986115200923
NAT2,0.06350171564032703,0.3047777277580991,0.5451878845729575
NAT6,-0.0020279067360942094,0.7961794155675557,0.9007853859423565
NAT8B,-0.007798581317556508,0.8735018283393747,0.9406016333387127
NAT8L,0.05405011279342098,0.09728885886244265,0.29246754906529926
NAT8,0.01581083724012844,0.7422501935179988,0.8717195057310336
NAT9,-0.0054490021288011725,0.3604222303093212,0.5985834486016642
NAV1,-0.011937878217177289,0.35480880384000313,0.5931937922857061
NAV2,-0.0026694577225376825,0.8991827022177616,0.9545515093097621
NAV3,-0.03428210008033883,0.1882419904535321,0.4190727778584515
NBAS,0.012765043480878369,0.0030224842343926097,0.039060678273451686
NBEAL1,0.044838382885357575,0.09835441205747417,0.29416518008339904
NBEAL2,-0.005730070347900629,0.5259126369714797,0.7304794867108549
NBEA,0.0038704487389780162,0.7401241133289596,0.870496756133971
NBL1,-0.002484232994697688,0.8385323821006168,0.9231480327706384
NBLA00301,0.08949102944537257,0.24084196887188536,0.48114722681149696
NBN,-0.01027342392934294,0.1432703969097525,0.35987681323754817
NBPF10,-0.00132700200042013,0.9542464858722289,0.979609474075559
NBPF14,-0.018375295362671906,0.27516616144339723,0.515497179079638
NBPF15,0.02046774313078492,0.3400939048770235,0.5810833064269577
NBPF16,-0.0008858320345805915,0.9877087307385493,0.994070125896343
NBPF1,-0.015558513322290857,0.20101804521176503,0.43396189147278036
NBPF3,0.011447360192045064,0.4480065739033591,0.6725906759316477
NBPF7,-0.11002154672022602,0.03293536554095015,0.15428715106133217
NBPF9,-0.016667948345890693,0.5059130411976289,0.7153458085013655
NBR1,0.011324320675810906,0.005167059756465647,0.052764106014316164
NBR2,-0.016804664905812228,0.10278492610468423,0.30134363220935717
NCALD,-0.012554717052826181,0.49759992273416975,0.7089494447697736
NCAM1,0.008561663583333878,0.8010889041302628,0.9037094820422112
NCAM2,-0.017390682777400635,0.6880438564331125,0.8412498030740941
NCAPD2,-0.005629016732259906,0.3721292337383435,0.6093517821827731
NCAPD3,0.04542497623602415,0.011086405685571232,0.08076764244753414
NCAPG2,-0.03462332100270249,0.0025145343607976046,0.03510247648986565
NCAPG,-0.07601959307995987,0.002334996436785108,0.03375084213131603
NCAPH2,-0.007542754386211659,0.22391756527077714,0.4611277825241382
NCAPH,-0.0827570261749897,0.006058476302069336,0.05741569042262584
NCBP1,-0.006294739221876622,0.20274862010072314,0.4358174212740557
NCBP2,-0.012236966650213787,0.0011310018639334926,0.022426489811850036
NCCRP1,0.10272601599804165,0.06798062593680984,0.23920331684100785
NCDN,-0.0015951065582600066,0.7683945208061458,0.88592237204941
NCEH1,0.013350395259400738,0.31417118401213795,0.5549391037310739
NCF1B,-0.08231859772229466,0.05964745583507305,0.22134534101063164
NCF1C,-0.12648157148102834,0.005549386868749686,0.05476402464392433
NCF1,-0.05594491769081422,0.08083287651608198,0.26350986881153643
NCF2,-0.04194287831043653,0.041392190016304356,0.17630619545118403
NCF4,-0.07023610364226585,0.0014372456878039078,0.026231631609574303
NCK1,-0.008539935052862102,0.23813483160757215,0.4777940621475322
NCK2,-0.01153418400065842,0.016354575005537227,0.10228059328211743
NCKAP1L,-0.027201529335476593,0.1701215454079783,0.3965620179619393
NCKAP1,0.002697888417411587,0.6156571829884628,0.7940700286114257
NCKAP5L,0.010988164252299537,0.4512372787947536,0.6750328973925029
NCKAP5,0.049132196517740034,0.07877840691016766,0.25994432485487906
NCKIPSD,-0.008781331333878928,0.09390038762277218,0.28629663357835505
NCLN,0.0039061938396374174,0.45130387672603856,0.6750681100017519
NCL,0.00025561626812065086,0.9292022442907102,0.9680986539302093
NCOA1,0.001001924426291545,0.883017337308341,0.945701352261882
NCOA2,-0.0402077323755794,0.1981179468660399,0.43108622751267983
NCOA3,-0.005733290293518767,0.4106874234274809,0.6421240466935368
NCOA4,0.01653828576512284,0.002136963271251159,0.032031424849543924
NCOA5,0.0045249181410205175,0.18165369187562194,0.41085850958596626
NCOA6,-0.005083759483117234,0.3389045530207684,0.5801299015646608
NCOA7,0.020612544502045083,0.44941180029711403,0.6736628702332785
NCOR1,0.0033845230752951316,0.6662226832613967,0.8269764585331125
NCOR2,0.005795122629991489,0.23457546574739047,0.47390865947993144
NCR3,-0.04471488898963827,0.470914515423845,0.6889784350811159
NCRNA00081,-0.001200572648543119,0.8608431833760777,0.9349682254371463
NCRNA00085,-0.05041191152938884,0.008677986966129564,0.0702863300019424
NCRNA00086,0.014426058290633037,0.39725775634258,0.6303012384194827
NCRNA00087,0.016295340874224795,0.4418475950525721,0.6670794262125919
NCRNA00092,0.04123622338389321,0.22474020957391455,0.46202004782934075
NCRNA00093,0.09523054834304734,0.007078653699016965,0.06240719899345547
NCRNA00094,-0.011837800395291698,0.04608719078382199,0.1900273833504817
NCRNA00095,-0.03952371200918714,0.04595068985757367,0.18960225299032274
NCRNA00105,-0.08813957718007037,0.005327420355887853,0.053757079929998695
NCRNA00107,-0.09589616864461048,0.0016377060534350852,0.027646231128007737
NCRNA00115,-0.07010761698089008,8.269631688578758e-05,0.005140753158816132
NCRNA00116,-0.025500022228385433,0.02879480626847331,0.14229060274451216
NCRNA00120,0.0010192618810300758,0.9812588902509818,0.9911509828302156
NCRNA00152,-0.10835202197441918,2.9354812047892983e-05,0.003125003210073507
NCRNA00158,0.09301014711442634,0.23466763533488752,0.4740309729152839
NCRNA00161,0.11427904333433037,0.18056926992779135,0.4098199818519608
NCRNA00167,-0.0085589862915465,0.7893256351116772,0.8970231880742726
NCRNA00169,0.012204232693194594,0.7898243774193482,0.897290643672631
NCRNA00171,-0.006428491296853522,0.5978051245077372,0.7821796501567281
NCRNA00173,-0.06510895815375095,0.21039781448323971,0.4457345738921669
NCRNA00174,-0.017007861843431726,0.1890062847059127,0.42012107647745706
NCRNA00176,-0.13821784665668835,0.00022590363454137787,0.00940201396795125
NCRNA00181,-0.04402316176561394,0.08586621025482233,0.27259751802680476
NCRNA00182,-0.016787476543317137,0.27214732441710937,0.5120951587269801
NCRNA00183,-0.00753049781024373,0.2538248528388484,0.4934210431898206
NCRNA00185,0.042330799239920225,0.1844878419964838,0.4143435407075565
NCRNA00188,-0.00016349421970174305,0.9819540566820708,0.9913870688267838
NCRNA00201,-0.036448671302690805,0.003222996756370834,0.04063235368707081
NCRNA00202,0.0234240824545906,0.6677930207210245,0.8279324692789617
NCRNA00204B,-0.06411734524947565,0.07241087283470353,0.2476953683613098
NCRNA00219,-0.008668171787721057,0.34182746644378237,0.5827592068798864
NCRNA00230B,0.13484432815690628,0.15028629114260922,0.3698102278289602
NCRNA00235,-0.10116330659328199,0.06450009731312584,0.23197427312805582
NCS1,0.009665352342457467,0.3847339586384003,0.6215762813880936
NCSTN,0.009246672252307686,0.0417280053069854,0.17751076783063996
NDC80,-0.04090071015381369,0.014217697476035775,0.09433971215789536
NDE1,-0.015052003738752706,0.12979518765246045,0.34054242626068376
NDEL1,0.006132009850189579,0.21016930578447895,0.4455275401900473
NDFIP1,0.003733765482262008,0.32415219033965725,0.565357798285417
NDFIP2,0.025870901690411063,0.0004707227492217282,0.013944035804336863
NDNL2,0.0012850253395835232,0.7864745522371064,0.8956355584846315
NDN,-0.015728810538079063,0.10779667519915528,0.3080705987696664
NDOR1,-0.005330243514274358,0.41556489115748163,0.6450079087921801
NDP,0.07296979325280084,0.10312340269997815,0.30164879240747516
NDRG1,0.009615893235812134,0.21192052248561813,0.4477353336017779
NDRG2,0.024246838956400563,0.018231040649211317,0.1088049458227107
NDRG3,0.002301007268452615,0.7723721422600311,0.8879464564737521
NDRG4,-0.02319059487660713,0.2679947107539282,0.5079850777066169
NDST1,0.001475826475411779,0.807252062872577,0.906540126512289
NDST2,0.011702261921525459,0.03312371628949846,0.1546590623791193
NDST3,0.11727040680895828,0.036677234917962744,0.16353461783587747
NDST4,0.045558422739715665,0.46253190968310576,0.6831690962220205
NDUFA10,-0.004516734032404823,0.27332416420485073,0.5138002425131688
NDUFA11,-0.0066762176042041155,0.28538890500015524,0.52639633459896
NDUFA12,-0.017214696645499128,0.0004983481971394657,0.01445811040324777
NDUFA13,-0.013716373624315548,0.04459121304734997,0.18570223272261907
NDUFA1,-0.01853897452420661,0.004065159869023446,0.046390888513734935
NDUFA2,-0.00987220187864013,0.15968748121841458,0.38239236153426903
NDUFA3,-0.020484144025192386,0.027381111344520315,0.13822835492922778
NDUFA4L2,-0.07752923140535195,2.066501660530283e-05,0.00260335166946293
NDUFA4,-0.009369960051426318,0.048506610825317924,0.19644753868850243
NDUFA5,0.001196122523309029,0.7964095122701833,0.9008661988642603
NDUFA6,-0.010815267124852923,0.040351169018426836,0.17334210892581697
NDUFA7,-0.016464489929958415,0.013535287471464132,0.09157398984105654
NDUFA8,-0.009210801143231251,0.09047747070319577,0.2804554610532363
NDUFA9,0.006443388707528808,0.22610850957029344,0.46351019900238394
NDUFAB1,-0.0035089559454370978,0.5371825893195636,0.7397987583991048
NDUFAF1,0.008895660585663379,0.10552399538971205,0.30490079957132576
NDUFAF2,-0.017344063591255843,0.04495667733911247,0.1867962972617699
NDUFAF3,-0.002656446548033653,0.6566449284948623,0.82077002033118
NDUFAF4,0.02472592874512669,0.2588273393134785,0.4987435126401443
NDUFB10,-0.009002958627622792,0.15424094782969705,0.37558056674527945
NDUFB11,-0.014273572899640374,0.027922119012647156,0.14008761506404094
NDUFB1,-0.01739095968733384,0.02059551202957447,0.11655842103591063
NDUFB2,-0.015797358002658246,0.008880244080859502,0.07128048889221485
NDUFB3,-0.01328068882809852,0.011279401692974134,0.08171928925411673
NDUFB4,-0.01594002318368748,0.0046973474245165766,0.05016295842118548
NDUFB5,-0.00420068132761342,0.336401414435492,0.5781962958708108
NDUFB6,-0.009517073787856933,0.05184171496647442,0.2046211069133728
NDUFB7,-0.00834878567670394,0.2661817987656459,0.5063311468438583
NDUFB8,-0.00022088967496936007,0.9703191995627927,0.9861245182668883
NDUFB9,-0.01829933460198685,0.0036224036211646754,0.04321511342221222
NDUFC1,-0.007783757370487532,0.15833339367104216,0.38054572463258085
NDUFC2,-0.011176078208885443,0.019812538051629667,0.11399454815348763
NDUFS1,0.0036105847029768157,0.5974755953795285,0.7820505719407983
NDUFS2,-0.0021693549414174562,0.5561749354003417,0.7531613642993916
NDUFS3,-0.00339114312311084,0.5441286259132458,0.7447011442469711
NDUFS4,-0.00539612233480824,0.38656991492629744,0.623235698790219
NDUFS5,-0.014832803199915645,0.020405005620282614,0.11589145072700026
NDUFS6,-0.014758248382392036,0.035499835059734565,0.16085892273808428
NDUFS7,-0.007998845005237953,0.2672463449282053,0.5071309038727853
NDUFS8,-0.009209607777181716,0.22238687048538255,0.4595475207555945
NDUFV1,-0.01717523817052813,0.002427904325144635,0.0344620786418238
NDUFV2,0.00031993827460485846,0.9564075448843893,0.9807639802538112
NDUFV3,-0.007968863528266201,0.18558907487093282,0.4157889817339977
NEAT1,-0.031285469820346634,0.006617575060862828,0.06003405455914668
NEBL,0.02920420492795328,0.018468382728359198,0.10972164737082045
NEB,-0.015194227707727936,0.686675258075919,0.8404814365339989
NECAB1,0.04983767162471642,0.08094652820078725,0.2637769685946067
NECAB2,-0.15942407348937926,0.003297710018488582,0.04118310698027229
NECAB3,0.004873868760512767,0.4645015424015617,0.6843573022857712
NECAP1,0.010053063675236729,0.053328484114333274,0.2078115007823012
NECAP2,0.0032074779976842827,0.333108216838483,0.5748563584001906
NEDD1,-0.0029722340086095755,0.6775522464630948,0.8340665895737446
NEDD4L,0.013248698094350253,0.1337684758271027,0.3464312678672708
NEDD4,0.026304653428144142,0.059634528918625584,0.22134534101063164
NEDD8,-0.01217571188193789,0.008437382202652981,0.06902772235103526
NEDD9,0.005152191943343709,0.550180070855486,0.7489783525320887
NEFH,0.05208565602908832,0.18686780368740524,0.41715849281881695
NEFL,0.2385025677956103,0.004800691624277541,0.05078962104827724
NEFM,0.09730273387332433,0.1653197682582334,0.3896888475979089
NEGR1,-0.002196288435168725,0.9333787785439225,0.9692451353041115
NEIL1,0.002149378011991665,0.8679450373891531,0.9383846445006517
NEIL2,-0.0033915614287072238,0.6970516155113191,0.8463761994092006
NEIL3,-0.1631890801778515,0.0014989051984942367,0.026810334428765334
NEK10,0.05046799952285275,0.21399099164691832,0.45026665357899437
NEK11,-0.017462415259736463,0.0993712963475689,0.2961664550635418
NEK1,0.010266157051751712,0.33361875286203924,0.5754088562413769
NEK2,-0.13082417180791905,0.0005876270319005922,0.01576628767719066
NEK3,0.031935953907378245,0.0057043836652399755,0.05536151148915692
NEK4,-0.00934144443857221,0.2803796662650489,0.521365377237181
NEK5,0.15980955518848639,0.0032789454165939153,0.04102706448198208
NEK6,0.013266481314477385,0.1580426908096157,0.3802176769152802
NEK7,-0.006054035177242234,0.37536621796157355,0.6124150182509083
NEK8,0.014851474296522227,0.056688157871942604,0.21550652842194376
NEK9,0.004822766866841466,0.34749040189261715,0.5875909873361409
NELF,-0.017275006018178107,0.017307808298422486,0.1053143525252718
NELL1,0.012330249176026875,0.7908057248344418,0.8977663947794201
NELL2,0.0026316363522607134,0.9175033427807968,0.9631353653140216
NENF,-0.008299499319638581,0.34256913536324274,0.5829631757344981
NEO1,0.01951062556725569,0.010565958260015855,0.07869259599599913
NES,-0.0036091104275799424,0.7779549687386942,0.8912794082645915
NET1,-0.0042939046282466364,0.5296882511053789,0.7334748676358246
NETO1,-0.12089816085127203,0.2020201551931069,0.435075142673434
NETO2,0.018882020796004984,0.3643661796089752,0.6018171687160242
NEU1,-0.01432816482825272,0.30864840992447,0.5492633364309606
NEU3,-0.025775256780172562,0.2815684305682146,0.5221358632213194
NEU4,-0.09593680834055296,0.11331367594636833,0.3165609057560262
NEURL1B,-0.007328591306939192,0.5103227996768622,0.718458661442869
NEURL2,0.001747374866885032,0.9127389508028279,0.9607986248701914
NEURL3,0.09142744055023355,0.05584340498329323,0.2136524521744011
NEURL4,0.0017429338879897394,0.7375702103641495,0.8693340355352566
NEURL,0.010808752181287407,0.7496891121681638,0.8757598688402946
NEXN,-0.0016759698595469885,0.9320474465385536,0.9690123583045128
NF1,0.0058123031817371995,0.3739144062651256,0.6112759460518173
NF2,0.007130748093802541,0.18152616721839274,0.4108018208556575
NFAM1,-0.03908214689819722,0.016711917055840336,0.1034305792845096
NFASC,-0.010139096154181626,0.5767279465833692,0.7676335949171312
NFAT5,0.009963255044675101,0.15232521936122306,0.37299230983125237
NFATC1,0.0040523063227477785,0.6495968842014859,0.8161528161543047
NFATC2IP,-0.004956240720236149,0.3128448733320593,0.5535705553031268
NFATC2,-0.03074595370756361,0.5945262432576115,0.7798063685050743
NFATC3,0.02650220131126657,1.6172288792890803e-05,0.0024163385527132372
NFATC4,0.0026246545731467563,0.8509146576861522,0.9302714611276142
NFE2L1,0.000485338921127898,0.8867705108247135,0.9475465040751204
NFE2L2,0.010031148941684886,0.09634931396984558,0.2903167405643358
NFE2L3,0.007875753082569492,0.6273926092782424,0.8028425328873283
NFE2,0.09129795377796679,0.08723821735389149,0.2746401433027927
NFIA,0.016170995152418488,0.0033295731100268884,0.04137291802444559
NFIB,0.014242660210700642,0.017320615497795688,0.1053143525252718
NFIC,0.011271643452526181,0.37168198223238014,0.6087949998426897
NFIL3,-0.002480424733080966,0.8117921099699416,0.9085382896949723
NFIX,-0.0036057845143488976,0.47186657347756544,0.6898380693539929
NFKB1,-0.003433377341905075,0.5940044574920276,0.7793620339286478
NFKB2,-0.008182233218075652,0.23478324217035823,0.4740783805957327
NFKBIA,-0.00649029609702767,0.26723621371956385,0.5071309038727853
NFKBIB,-0.011177821631219942,0.10893286194187615,0.30987923755856056
NFKBID,-0.06723294432352489,0.02559520516232638,0.13323688184656302
NFKBIE,0.011638578681301137,0.6112184854821952,0.790668416962168
NFKBIL1,-0.00912766255235331,0.1838040093857492,0.4135669261959902
NFKBIL2,-0.024966297042963603,0.06457961954245879,0.2320043421259475
NFKBIZ,-0.021181327754025592,0.315337001627479,0.5563100739766481
NFRKB,-0.006235318204997675,0.23157438996020527,0.47006069374353143
NFS1,-0.011428321126489838,0.013891341086288658,0.09304412611984063
NFU1,0.006106130098211704,0.2693468510916055,0.5092446347700429
NFX1,-0.001958203126927849,0.6431002918455074,0.8123648228273902
NFXL1,0.003915307086030495,0.7193278195137198,0.8594422566073342
NFYA,0.014098122723180229,0.5441962744344536,0.7447011442469711
NFYB,-0.020661493589517743,2.0545390106144625e-06,0.0008061520675448466
NFYC,-0.0011034006914694139,0.7215826232339821,0.8604720765854241
NGDN,-0.007307403070881513,0.05928313133361436,0.22057002533976702
NGEF,0.004603099020503709,0.8792320209765789,0.9435477255497952
NGFRAP1,-0.004685771736213873,0.41393059644281527,0.6438206418784104
NGFR,0.008163741300861727,0.7354702144891232,0.8681003402202145
NGF,-0.11209119311982385,0.0027238985005678127,0.03702806317651361
NGLY1,0.00675464886247612,0.14704576917987233,0.3650532847166252
NGRN,0.0012707952737414097,0.7447489193850321,0.8730679826515746
NHEDC1,0.07968989173519803,0.0224159701750775,0.1226899807172542
NHEDC2,0.030575646601429973,0.1792410675357688,0.40810227286950274
NHEJ1,0.009185522598689655,0.08084412574468143,0.26350986881153643
NHLH1,-0.05718996683698707,0.2438495181662863,0.48400060912755966
NHLH2,-0.026320323057106187,0.6968033540925438,0.8463761994092006
NHLRC1,0.0338845869015314,0.007271091468160937,0.06330489106162675
NHLRC2,0.017600952427926142,0.32897487837573713,0.570904646293829
NHLRC3,0.009007138809715709,0.21765701015008204,0.4544994304139202
NHLRC4,0.060325099743319566,0.012882403638491096,0.08840692231040244
NHP2L1,-0.0002255182214923046,0.9610699378463335,0.9823780068439522
NHP2,-0.01043656725455433,0.06662877860379485,0.2363365235232065
NHSL1,0.0028089610898756057,0.9107502902394009,0.9599727589462159
NHSL2,-0.0005061274861484222,0.988971306197167,0.9949293165469462
NHS,0.01821549564475733,0.3754293213492008,0.6124593075894011
NICN1,0.010205405833714654,0.09273016898588962,0.28389953943728313
NID1,-0.019658000590730307,0.18342100744481582,0.41350532066070766
NID2,-0.016296643426791935,0.37782757595267935,0.6146711240701349
NIF3L1,-0.0019244417953183657,0.6539947069020127,0.8193079095821351
NINJ1,-0.0063425153939409284,0.32768852225957457,0.5692522794132926
NINJ2,-0.06053604510908617,0.031160224641588116,0.14939943412865403
NINL,0.03210449594997211,0.12027859690560648,0.32653327116639047
NIN,-0.0035227870688760987,0.5267753539040887,0.7311650031849581
NIP7,0.009794370277095066,0.10405446861994404,0.302657063525189
NIPA1,-0.008806909978393396,0.33675161024111766,0.5786111019016524
NIPA2,0.0019208980262863662,0.7780679141978426,0.8913061256662757
NIPAL1,-0.00889154508839285,0.8543257047514468,0.9316684633479347
NIPAL2,0.004363441439745763,0.8312754604218586,0.9200802467584325
NIPAL3,0.006147435474504803,0.6232825248593246,0.7996664090033802
NIPAL4,0.024944791178530323,0.6376137618561073,0.8088804058897054
NIPBL,0.00382897750337019,0.47284297005805287,0.6907528719848636
NIPSNAP1,0.013595602983508925,0.0837410394806577,0.26891893355840935
NIPSNAP3A,-0.019004078586556616,0.005714149288073777,0.05536354085538148
NIPSNAP3B,-0.04577158689638816,0.014036819626299277,0.09350377344339288
NISCH,0.009522708530952162,0.02404536054204855,0.12820676252055313
NIT1,0.0018097677447532767,0.7113223298718692,0.8551623690548494
NIT2,-0.0028702019682547153,0.5759066359917207,0.7671398866698192
NKAIN1,0.007663967714599984,0.871329231481372,0.9397207462854695
NKAIN2,-0.03571345068935239,0.5337522809412907,0.7371221948235271
NKAIN4,-0.2202751164116813,0.0011197074843891537,0.02227441033918156
NKAPL,0.047625195123131014,0.2916746789614174,0.5317451361179303
NKAP,-0.004564957937193803,0.21546802975836551,0.4521082697836863
NKD1,0.026681073473049377,0.4090987463920157,0.6405753766588714
NKD2,-0.026228306345710717,0.36556428633709515,0.6029492097588595
NKG7,-0.04364946829881022,0.14691035722420162,0.3649298694180875
NKIRAS1,0.00539356443318928,0.36595695609514667,0.6030666619323365
NKIRAS2,-0.01577171317423609,0.00010384535965296647,0.0057803856567613665
NKPD1,0.04454168244193912,0.04686554725730749,0.19202811316663904
NKRF,-0.002550593938231316,0.6112848252778459,0.790668416962168
NKTR,-0.020176186100275384,0.013371951687629264,0.09085357066282496
NKX2-1,0.0790945461134629,0.4508276781639834,0.6746571641334677
NKX2-2,-0.06967087750598289,0.46278942342391516,0.6831939893551349
NKX2-3,-0.12215281482007923,0.035879806189391586,0.1617630330396789
NKX2-8,-0.024494333349015962,0.7170426969732202,0.85792274919534
NKX3-1,0.011447458045074299,0.02190174170617929,0.12098622692431209
NKX3-2,-0.06977327702980118,0.2272822584411163,0.464983472038895
NKX6-1,-0.16990841555865765,0.08583279217203746,0.2725772065102102
NLE1,0.007107276700551779,0.28046693348735496,0.5214252397050659
NLGN1,-0.04353469348032224,0.26677090561606,0.5069063850243585
NLGN2,-0.023541871103111678,0.0029581031189118857,0.03860594119033322
NLGN3,0.029367936492274538,0.183407007796088,0.41350532066070766
NLGN4X,-0.054799707437877654,0.05626040720493736,0.21486177487033586
NLGN4Y,0.018711211958774232,0.17331335353873759,0.4002774712983481
NLK,-0.0048020024648884885,0.31783310612436927,0.5582234787189505
NLN,0.0151814137194064,0.30225832752522547,0.5420473881593141
NLRC3,-0.032979845995948054,0.01913136323319196,0.11209021103202318
NLRC4,-0.017733927161927898,0.4072464922209752,0.6388496502118135
NLRC5,-0.021488174839837004,0.25047325213148697,0.4903805636270825
NLRP11,0.162038191596513,0.02528579253743363,0.13250707961229438
NLRP12,0.14861751513507615,0.005132046859646613,0.05253254456752449
NLRP13,0.026436585802858903,0.7141437790171961,0.856629331884427
NLRP1,-0.0344524771526018,0.05960216742022333,0.2212736960916879
NLRP2,-0.0266271381661225,0.7778848168612321,0.8912762064844186
NLRP3,-0.004941922839484469,0.8527504603453978,0.9309042229739897
NLRP6,-0.04195948210133249,0.44337524888298896,0.6686153708918947
NLRP7,-0.027686342122389407,0.7627558667635331,0.8836305977408189
NLRP8,0.07853233745607269,0.2764281218753662,0.5168954001430577
NLRP9,0.10784430961836211,0.03123744910721218,0.14945715467504075
NLRX1,0.016725217689083305,0.0011408705591705985,0.022493644619698456
NMB,0.01132773735569037,0.5059681033015238,0.7153458085013655
NMD3,-0.005229551279626321,0.3450570102409336,0.5851608975939687
NME1-NME2,0.006673444293180175,0.6411123807509416,0.8108760066333102
NME1,-0.009915357493939236,0.14927874726060045,0.3681820014610205
NME2P1,-0.017691191472291035,0.29383475350775967,0.5338546513597515
NME2,-0.005118089966985817,0.39478857661342925,0.6293319612957279
NME3,-0.012997116248277596,0.12515064314096508,0.3332925954028745
NME4,-0.0005486006647532626,0.9275858553138909,0.9674950679431344
NME5,0.04393263901869071,0.05722581292186476,0.2164617524979175
NME6,-0.0005549166435172559,0.9059484509004923,0.9578674155320869
NME7,-0.0061134077774180895,0.33656082802331866,0.5784119245001702
NMI,-0.004394751887136561,0.7450164955056167,0.8731158640392989
NMNAT1,0.012088054038780438,0.01592118395302199,0.10107589569623864
NMNAT2,-0.021814595857922114,0.6237831689134519,0.7999472004293651
NMNAT3,0.03912917104504299,0.057724331460832834,0.21752622517087736
NMRAL1,0.0013740885928563706,0.8339582341083562,0.92105844892681
NMT1,0.00843610783650961,0.02574294670956064,0.13364206379272978
NMT2,0.00413155814762689,0.4617196670555044,0.6828576095299476
NMUR1,0.03644370776443706,0.28521114712873186,0.5262703357213401
NMUR2,-0.0652766630059326,0.2699286794386396,0.5097788221397437
NNAT,-0.027692484485557944,0.4570896398986326,0.6796689512346931
NNMT,-0.028060712756963646,0.1283725671361306,0.33842593035593754
NNT,0.014818635620902576,0.13827935093451893,0.3531732170441837
NOB1,0.014115247154798283,0.03722981670560971,0.164838957095568
NOC2L,-0.010480388730865986,0.00998036381838743,0.07626538219766402
NOC3L,0.004242039236479478,0.5009597466910665,0.7114128232288082
NOC4L,0.0021025933233489447,0.7790369294404715,0.8917564529005074
NOD1,-0.031921480411694514,0.004809350472603151,0.050817411042090234
NOD2,0.04149724438816449,0.22496735621911676,0.4622278623015942
NODAL,0.028038976622762002,0.6140938703903464,0.7928145911284399
