project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.creation_datetime	portions.is_ffpe	portions.portion_id	portions.portion_number	portions.state	portions.submitter_id	portions.weight
WCDT-MCRPC	7054d6cb-2935-463c-887e-7131e1b952d3	DTB-119	8e60e932-7c23-4095-a24c-a5cd5b5d3f95	DTB-119-N	'--	'--	2e5b63d3-0db1-52de-860f-71155a93628b	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	'--	'--	860a6e22-1c84-5ff3-a73f-11d3c18feb9f	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	'--	'--	882d6be3-f322-5902-b382-f1811486e123	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	d708600e-abac-4319-8194-a2e71814611b	DTB-040-BL	'--	'--	01e2b96d-c723-553a-a9c5-aabeaedde2f5	'--	'--	'--	'--
WCDT-MCRPC	ddfd8698-535d-4428-b3f6-0811360c84fa	DTB-040	e4c77fb8-8faf-4a26-b0e9-b048aec2c7ad	DTB-040-N	'--	'--	663cf115-440e-5519-9d70-0cf54745c45a	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	'--	'--	3a484020-4a83-55a4-b403-69cef5bb8948	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	'--	'--	80ca9e87-59a1-55d4-b143-57bffc368c0b	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	5d78ff97-42eb-4618-b234-95208b2131ec	DTB-008-BL	'--	'--	ec51e750-c74f-50b9-909b-e7020afa6b95	'--	'--	'--	'--
WCDT-MCRPC	d626d163-129d-41ab-8b52-dd5dfaaa29c4	DTB-008	832b761d-62a5-4910-9390-cf5232657b89	DTB-008-N	'--	'--	d3454401-83da-59a1-b7a1-154e2bc98639	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	'--	'--	638c75d2-5412-559b-a7aa-dc15eeca9cd0	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	'--	'--	0a3466d0-a215-5d00-bb1e-9b543e0eb850	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	4e900b5b-4c8c-422a-81d6-37969d647699	DTB-156-BL	'--	'--	60621d4f-4023-5527-ab54-a9d382e6a5e7	'--	'--	'--	'--
WCDT-MCRPC	fef2abb3-65ef-47ac-abd2-ea65ec2a4bb0	DTB-156	ccc7d7ee-eba4-4e29-a3a9-3aacea4d3d59	DTB-156-N	'--	'--	dc6878c5-9c96-5508-a325-064b77f043e5	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	6e32ee2e-4c5b-47b1-bc2e-2149d631ce41	DTB-074-TUMOR_ADJACENT-N	'--	'--	17e491ef-b311-5921-9eb6-d02f5828ca94	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	'--	'--	3c995ce5-f0de-5bbd-915b-a2f7dd6ebc43	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	'--	'--	d27692b3-7efd-5771-8423-ac0f6464ccb2	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	ce382de1-86ab-4910-a172-64d5f48ddc83	DTB-074-BL	'--	'--	af3f4930-6a71-5c43-ae5e-0154557d7a97	'--	'--	'--	'--
WCDT-MCRPC	08a777b6-4bc4-4cab-80e2-40c16197b725	DTB-074	f6b47e31-a395-4977-8f5e-1b10ccd3c7ad	DTB-074-N	'--	'--	76ed9d74-a961-5cbb-9510-4e8dac2fae3a	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	'--	'--	50e67dd2-0cf2-5789-bc96-0785d7bf0cca	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	'--	'--	113a90bb-71f9-507d-b956-73368cfd87e9	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	45a5dd1b-6930-49b1-8694-8342184e97c1	DTB-024-PRO	'--	'--	14f254a4-4854-5927-b8d3-9ef6bc45d610	'--	'--	'--	'--
WCDT-MCRPC	11582741-b121-42a9-9f38-1bfa02eddc05	DTB-024	c60cfa39-0886-48fa-a54a-2c77aafd82d2	DTB-024-N	'--	'--	037ab747-4169-5cbb-8371-ab09242f86d8	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	13853f19-820a-447e-be14-e2dd345095f0	DTB-005-N	'--	'--	77c70325-6327-5dc2-8d35-ba00e3ef120d	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	'--	'--	5f904d08-70c7-5cdb-82fd-2aa787ace60a	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	'--	'--	14e5ceeb-0794-59f1-a5d0-04af364f10be	'--	'--	'--	'--
WCDT-MCRPC	d1a79520-b477-4b0e-bf01-bb689b2be72c	DTB-005	5f150678-e02c-46e7-8ee4-c125c9d266e4	DTB-005-BL	'--	'--	b87c24da-e965-5e11-ac7f-469a9428906c	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	'--	'--	4885ef57-010c-5b48-ab84-6309efb34cea	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	'--	'--	045d6fdb-ba5e-5732-9f19-5d24a565c6a6	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	58c9080f-91a1-43e7-861b-43e6e9dc00c0	DTB-085-BL	'--	'--	ef114380-36f7-5504-b482-2c02b59b0b62	'--	'--	'--	'--
WCDT-MCRPC	5be22e42-2f8c-4748-8d38-c50bf235802c	DTB-085	cc5ce41c-8344-44bc-b902-df976126e220	DTB-085-N	'--	'--	11357e41-87b4-5c1c-ab3b-ab1364deaad7	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	00020a53-a03e-4806-8cf6-a6358d8fd02f	DTB-042-N	'--	'--	f3707710-2388-5214-b2a9-82d116730b54	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	'--	'--	95f82221-49fb-5d97-87a7-92d7e5d153e0	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	'--	'--	26dca8a9-77ac-54c6-abac-b62d3dd6f1c4	'--	'--	'--	'--
WCDT-MCRPC	ef65867e-4f44-4752-b0ed-92b4c13d8183	DTB-042	60d41041-c653-45ef-b79b-963c4835efc3	DTB-042-BL	'--	'--	1e2b0d82-abf0-5aa5-83a5-084a284004aa	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	1db531ab-ab43-42fa-9048-e6b65447a648	DTB-201-N	'--	'--	f5c17a52-f55b-5c56-bfe9-5be172ad91e8	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	'--	'--	431c55ab-e0a7-5e3c-916d-1f560d7e95a1	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	'--	'--	82560c00-b8d0-5ee8-bf09-6b1b62299ced	'--	'--	'--	'--
WCDT-MCRPC	a7356a85-9a02-4119-9cd2-bf148a8dc406	DTB-201	336c6fcb-9614-4909-95fc-dd8ac0d7891f	DTB-201-PRO	'--	'--	d22a14ed-234b-573c-b1a4-a166cd310c95	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	'--	'--	8ce34916-c509-5ba6-8179-8dd47237eb4a	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	'--	'--	7b13890a-218e-560e-b3ab-73155f96aa7d	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	b624711b-9d4c-49f6-9ead-bdeab046be17	DTB-127-PRO	'--	'--	376eba54-b8a4-541b-bebd-b881ad389156	'--	'--	'--	'--
WCDT-MCRPC	9783ce4a-fdba-49a2-9302-88b47123d567	DTB-127	da87e3a7-e98f-4b08-b62e-6972e4239b03	DTB-127-N	'--	'--	08d7fef6-43ef-5deb-90a5-13ffb5856542	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	'--	'--	10ad96d3-ebde-5e3d-b939-608a2f259a09	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	'--	'--	9da9820b-c1d2-55ae-91cd-795fdc0ed34c	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	13d432e8-ad7d-4e22-8383-6967f3855dc6	DTB-111-PRO	'--	'--	477070f6-5177-558c-ba0c-f5472cdc2dff	'--	'--	'--	'--
WCDT-MCRPC	c171191d-aabe-47e9-a1cb-0be57eb978b8	DTB-111	faab2784-0bed-4e14-b3e9-5a096909a74b	DTB-111-N	'--	'--	c58ba1b6-d775-517d-8bf1-01d35c0598d5	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	'--	'--	f97324c7-8d02-595e-84b5-5569ed94317e	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	'--	'--	ff98ef96-456c-559f-97a5-1423b00c6ebf	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	3dac4c19-5257-42fd-a895-a33bd9cad368	DTB-175-BL	'--	'--	3b133bf3-5029-5c9b-b929-2def181087f8	'--	'--	'--	'--
WCDT-MCRPC	0ef83566-db14-4975-9a5f-20bc3c8adddc	DTB-175	a1d6a436-6fee-4e69-b807-3ba8f71a7e05	DTB-175-N	'--	'--	e87b683a-dfb2-5058-aa4c-be60a901d628	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	93e87594-ad2a-4cbe-9262-930c28848b16	DTB-011-N	'--	'--	69423730-a708-5fc2-b6bb-f9c6a828aeb2	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	'--	'--	6d25f8c6-a2c3-5a67-ad20-37048e4eac3a	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	'--	'--	228a5212-20ee-589c-add4-e5a813e6d4c3	'--	'--	'--	'--
WCDT-MCRPC	c07110ea-1b50-433d-a246-9d478439b39b	DTB-011	e67eb638-021e-4b97-932e-6cd6453ab258	DTB-011-BL	'--	'--	0edeb4b6-fc4e-5924-90b1-a9e74c1b49ba	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	'--	'--	25e0daa2-ce45-5b90-a9e2-e62f8a8ecace	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	'--	'--	0da8c0f9-e3a0-5e74-9855-b9b021459975	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	1ce2e895-50bd-4088-bbf6-0aec2217bb48	DTB-190-BL	'--	'--	18223314-9526-57f4-b1e1-282c960c8057	'--	'--	'--	'--
WCDT-MCRPC	b4041c59-ba5a-44e0-9230-5dff1b794297	DTB-190	d6abc2b4-3763-4013-98c7-ac74a572cc21	DTB-190-N	'--	'--	c46bd307-a52b-5de8-b3d9-3cf9651e3e3a	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	'--	'--	b5bdc7ca-26c0-5761-ae89-3e3fae9bf5b2	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	'--	'--	fb8664c0-34ea-5857-8883-0565122332f7	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	57816c48-ade5-46b8-bc76-0afd937bfe9e	DTB-216-PRO	'--	'--	077731ee-1c2b-5974-a0e0-134c3c73e0d5	'--	'--	'--	'--
WCDT-MCRPC	ea105017-0ea3-4a1e-8cd7-e314155fafac	DTB-216	a8e78999-c0bc-403e-b480-15baee63fd1c	DTB-216-N	'--	'--	f84c590e-d28f-5aa1-859b-423d0e87e8de	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	'--	'--	20126c26-8800-5b03-9c88-55eb0bbf528e	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	'--	'--	84dd316e-aa9b-5a09-87d1-7305175e26bb	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	14131927-0338-4c75-817e-c33cf0d7bb07	DTB-251-BL	'--	'--	f96ab1ce-b81c-5e19-bcd9-8e1995de4761	'--	'--	'--	'--
WCDT-MCRPC	18384426-999b-446d-b210-53fd4ecac797	DTB-251	2b80b99a-08fd-4692-8aa4-13ac9859a205	DTB-251-N	'--	'--	b13e32ae-abbd-500c-910a-277d4532614c	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	'--	'--	002fdc74-4f29-50ea-9d91-9c0119489d19	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	'--	'--	40956607-5e65-529d-ac46-60f7794da268	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	47e0eb28-5d21-4f25-9563-1baaebc7a058	DTB-222-BL	'--	'--	aee90db4-a8c5-59c2-8019-8115628f9c2b	'--	'--	'--	'--
WCDT-MCRPC	78a01010-6f01-4356-8373-e7f28624b9bc	DTB-222	c29b87f7-a89a-4402-bb6c-d97743c30fed	DTB-222-N	'--	'--	79f7571f-4c17-5e46-9c73-897d6b8f544d	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	06b85599-e562-40b9-80a4-f29a04878354	DTB-132-N	'--	'--	6fd05154-22c2-54e7-b867-0eb5e693c526	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	'--	'--	380a7016-8f9a-5b64-b688-1f759fbefaa8	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	'--	'--	1ea7eca0-f824-5ba6-a0d8-207246ac8789	'--	'--	'--	'--
WCDT-MCRPC	bb3576e5-2c95-42fd-9e06-d5b1b5f9ffca	DTB-132	eaa765e3-e4b4-47db-b4e3-2dbc22db347d	DTB-132-BL	'--	'--	959c6b85-2cf4-5526-a4d5-868750221a92	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	923a10d3-9ccd-48bd-a450-d17b5faa58da	DTB-167-N	'--	'--	7860a799-e390-5fec-b8d1-4b1a67c6de1e	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	e49f7afd-2ee5-4b2f-a756-9412cf755e5f	DTB-167-PRO	'--	'--	1b898861-76c7-55a3-a384-3ecbd2a84d5a	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	e49f7afd-2ee5-4b2f-a756-9412cf755e5f	DTB-167-PRO	'--	'--	5400cdfd-781f-57e1-81dd-55742fff8131	'--	'--	'--	'--
WCDT-MCRPC	d1573b90-6a1a-4ab2-a413-ba04b129798b	DTB-167	e49f7afd-2ee5-4b2f-a756-9412cf755e5f	DTB-167-PRO	'--	'--	6e97f0d7-21d2-5a7f-8ef8-0328117360d8	'--	'--	'--	'--
WCDT-MCRPC	758da7de-99eb-4cfc-83ed-9a87ce371a8f	DTB-173	5188b4c5-5448-44f3-9ddb-5c7cbe6fdbaf	DTB-173-BL	'--	'--	4d4f1919-ea7c-5837-b849-3f170510d600	'--	'--	'--	'--
WCDT-MCRPC	758da7de-99eb-4cfc-83ed-9a87ce371a8f	DTB-173	5188b4c5-5448-44f3-9ddb-5c7cbe6fdbaf	DTB-173-BL	'--	'--	1cb2cb53-1cef-5237-9c72-d01fde5b6d0d	'--	'--	'--	'--
WCDT-MCRPC	758da7de-99eb-4cfc-83ed-9a87ce371a8f	DTB-173	5188b4c5-5448-44f3-9ddb-5c7cbe6fdbaf	DTB-173-BL	'--	'--	202dfb0b-f9f2-5c2a-9a23-73529d02e554	'--	'--	'--	'--
WCDT-MCRPC	758da7de-99eb-4cfc-83ed-9a87ce371a8f	DTB-173	f070afd0-6f8f-43d8-b38e-a7dec2e83bae	DTB-173-N	'--	'--	d5b4905d-df95-5df1-a887-70f055b523ea	'--	'--	'--	'--
WCDT-MCRPC	f16f3a35-0a3e-4321-898a-bf56360efa4c	DTB-102	23927cfe-13a8-42c4-bd81-c5c82b362636	DTB-102-N	'--	'--	0c62ad91-2eff-5715-b8c8-8ade6540e694	'--	'--	'--	'--
WCDT-MCRPC	f16f3a35-0a3e-4321-898a-bf56360efa4c	DTB-102	b1397367-df75-49cb-bfc2-a12bdfd95140	DTB-102-PRO	'--	'--	9ab54367-c39e-57ac-88d1-e76c0d9b958a	'--	'--	'--	'--
WCDT-MCRPC	f16f3a35-0a3e-4321-898a-bf56360efa4c	DTB-102	b1397367-df75-49cb-bfc2-a12bdfd95140	DTB-102-PRO	'--	'--	cdf77daa-43c5-50b8-b332-33f2828998fe	'--	'--	'--	'--
WCDT-MCRPC	f16f3a35-0a3e-4321-898a-bf56360efa4c	DTB-102	b1397367-df75-49cb-bfc2-a12bdfd95140	DTB-102-PRO	'--	'--	20e9222a-16d8-58e3-a847-0151675bfb36	'--	'--	'--	'--
WCDT-MCRPC	cf062ffd-7f1e-49c2-87c9-a3820875b488	DTB-151	6ed17a4a-8904-47d2-ac09-8f7d519c082a	DTB-151-N	'--	'--	ca1a812d-70a0-5d14-ac6a-e5df08614ca2	'--	'--	'--	'--
WCDT-MCRPC	cf062ffd-7f1e-49c2-87c9-a3820875b488	DTB-151	bb0818ba-068e-4627-a3fe-258bf58aafbc	DTB-151-BL	'--	'--	0811ca94-7f67-53a1-a15d-ada7e1f5c754	'--	'--	'--	'--
WCDT-MCRPC	cf062ffd-7f1e-49c2-87c9-a3820875b488	DTB-151	bb0818ba-068e-4627-a3fe-258bf58aafbc	DTB-151-BL	'--	'--	46c1a65f-79e1-51a2-a218-37678c4ac3a7	'--	'--	'--	'--
WCDT-MCRPC	cf062ffd-7f1e-49c2-87c9-a3820875b488	DTB-151	bb0818ba-068e-4627-a3fe-258bf58aafbc	DTB-151-BL	'--	'--	05aace1a-0a22-58ae-8262-4a50d5febec1	'--	'--	'--	'--
WCDT-MCRPC	db32e64a-060d-4823-9316-c0076e1734af	DTB-019	2cb2704d-bf4d-462e-856a-4a1419089155	DTB-019-N	'--	'--	6962d165-75b2-587e-9f14-1e987dc94ca9	'--	'--	'--	'--
WCDT-MCRPC	db32e64a-060d-4823-9316-c0076e1734af	DTB-019	f4c3a4d4-68e3-42e7-82b3-09c865cb4847	DTB-019-PRO	'--	'--	2951c76f-b3f5-56ca-a113-29ac3c59be94	'--	'--	'--	'--
WCDT-MCRPC	db32e64a-060d-4823-9316-c0076e1734af	DTB-019	f4c3a4d4-68e3-42e7-82b3-09c865cb4847	DTB-019-PRO	'--	'--	b041a947-ee40-5354-b849-d311a57a0d8b	'--	'--	'--	'--
WCDT-MCRPC	db32e64a-060d-4823-9316-c0076e1734af	DTB-019	f4c3a4d4-68e3-42e7-82b3-09c865cb4847	DTB-019-PRO	'--	'--	865b0910-af73-502c-840d-92f62b915eff	'--	'--	'--	'--
WCDT-MCRPC	a101a17c-97bc-41fe-9301-c4f8c630d7ed	DTB-063	6459932f-4f92-4e01-a01f-bf12f43c3228	DTB-063-N	'--	'--	495683e7-b7c1-5feb-b500-20822adaacc7	'--	'--	'--	'--
WCDT-MCRPC	a101a17c-97bc-41fe-9301-c4f8c630d7ed	DTB-063	c30ab3c9-ca02-4a15-84d3-2fdabde83604	DTB-063-BL	'--	'--	2f857c4a-fca5-5568-b73e-d0dabfe1e018	'--	'--	'--	'--
WCDT-MCRPC	a101a17c-97bc-41fe-9301-c4f8c630d7ed	DTB-063	c30ab3c9-ca02-4a15-84d3-2fdabde83604	DTB-063-BL	'--	'--	636717d6-8906-5a67-9df7-33783f758b73	'--	'--	'--	'--
WCDT-MCRPC	077e956a-aecf-49aa-99d1-3d991f7da29e	DTB-135	01da40f3-f671-40bc-baf9-60730dc644c0	DTB-135-PRO	'--	'--	b4b0e0f2-170b-5a56-a9f9-b02249bee2b7	'--	'--	'--	'--
WCDT-MCRPC	077e956a-aecf-49aa-99d1-3d991f7da29e	DTB-135	01da40f3-f671-40bc-baf9-60730dc644c0	DTB-135-PRO	'--	'--	56898f29-987b-59a9-868f-66656479c3cc	'--	'--	'--	'--
WCDT-MCRPC	077e956a-aecf-49aa-99d1-3d991f7da29e	DTB-135	01da40f3-f671-40bc-baf9-60730dc644c0	DTB-135-PRO	'--	'--	7f81c2a7-c653-50dc-9344-fe47b2730e3f	'--	'--	'--	'--
WCDT-MCRPC	077e956a-aecf-49aa-99d1-3d991f7da29e	DTB-135	6633cdc1-b60e-4e29-8032-8f2272e0a2e2	DTB-135-N	'--	'--	5b03ff90-986e-5286-9e9c-d302cbba2e0c	'--	'--	'--	'--
WCDT-MCRPC	07a36dfd-a3fb-4782-8097-9854b2f9ed0b	DTB-232	0b8fa211-a155-4991-b9e1-3237e966a33e	DTB-232-N	'--	'--	0c64b613-15af-56af-9627-382739b87a07	'--	'--	'--	'--
WCDT-MCRPC	07a36dfd-a3fb-4782-8097-9854b2f9ed0b	DTB-232	2cb4d9f6-8a5b-40fd-a7f0-faeb7064a75c	DTB-232-PRO	'--	'--	19f60272-c415-5a0d-9252-7e031407c655	'--	'--	'--	'--
WCDT-MCRPC	07a36dfd-a3fb-4782-8097-9854b2f9ed0b	DTB-232	2cb4d9f6-8a5b-40fd-a7f0-faeb7064a75c	DTB-232-PRO	'--	'--	f0d3b40d-6e6a-52db-ab91-e99b46281e2b	'--	'--	'--	'--
WCDT-MCRPC	07a36dfd-a3fb-4782-8097-9854b2f9ed0b	DTB-232	2cb4d9f6-8a5b-40fd-a7f0-faeb7064a75c	DTB-232-PRO	'--	'--	73b66682-730a-554c-b3f5-ec31c2928d22	'--	'--	'--	'--
WCDT-MCRPC	cacf2cac-8bfe-4e60-b8dc-044ff5854e13	DTB-061	0a8b64ff-a6a0-4551-933d-29d67c6cc38d	DTB-061-N	'--	'--	7c4a9f7c-2554-5317-817e-59e3dcbf0260	'--	'--	'--	'--
WCDT-MCRPC	cacf2cac-8bfe-4e60-b8dc-044ff5854e13	DTB-061	1d9cd128-a6a2-482b-9fb6-25f9da069c26	DTB-061-BL	'--	'--	f3667e6c-4849-56f3-839d-4f02797cf1c9	'--	'--	'--	'--
WCDT-MCRPC	cacf2cac-8bfe-4e60-b8dc-044ff5854e13	DTB-061	1d9cd128-a6a2-482b-9fb6-25f9da069c26	DTB-061-BL	'--	'--	a779157f-79cf-5db8-bb26-0cd7877dbe08	'--	'--	'--	'--
WCDT-MCRPC	cacf2cac-8bfe-4e60-b8dc-044ff5854e13	DTB-061	1d9cd128-a6a2-482b-9fb6-25f9da069c26	DTB-061-BL	'--	'--	7dbd40c5-3be3-569f-978b-f0e323566bce	'--	'--	'--	'--
WCDT-MCRPC	5d8e83a0-7c66-4692-87ec-204c01b0038f	DTB-220	2294ed8d-5db8-428b-82f6-eed169d9ad8d	DTB-220-BL	'--	'--	8eb3b2e7-5e2e-5752-a37f-e13604d1927d	'--	'--	'--	'--
WCDT-MCRPC	5d8e83a0-7c66-4692-87ec-204c01b0038f	DTB-220	2294ed8d-5db8-428b-82f6-eed169d9ad8d	DTB-220-BL	'--	'--	bb2e3858-e013-522e-a920-173a43be19bf	'--	'--	'--	'--
