project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
WCDT-MCRPC	1a6fa40d-2364-40c2-af44-5d8b3175376b	DTB-035	2b6a69fa-f3de-43aa-9d0d-31968154d3b0	DTB-035-BL	3472019d-b327-5541-8fbc-e25c88cba7b1	'--	'--	'--	5c0ced48-a486-5b8b-94d9-e4ea71628cb8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1a6fa40d-2364-40c2-af44-5d8b3175376b	DTB-035	2b6a69fa-f3de-43aa-9d0d-31968154d3b0	DTB-035-BL	4fff3704-196a-55c2-8456-64bd5da1d814	'--	'--	'--	f3135873-e048-5857-91ee-a529d59fd0b9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1a6fa40d-2364-40c2-af44-5d8b3175376b	DTB-035	2b6a69fa-f3de-43aa-9d0d-31968154d3b0	DTB-035-BL	34556318-24cf-5276-b98d-bae36b57298d	'--	'--	'--	4a787e65-1987-5db5-be1f-f0936bfb2b4c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1a6fa40d-2364-40c2-af44-5d8b3175376b	DTB-035	decba0f9-b8f2-40e7-8c9b-c32e3b6a8040	DTB-035-TUMOR_ADJACENT-N	9e332024-d1e2-513e-aaa6-9284c1835dee	'--	'--	'--	fa669e61-98fc-5432-851d-b2859d9e7f7f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	2cf46916-b800-47c3-9af2-6ba96b262cfd	DTB-137	06f8fd30-c81a-466c-a793-68c0e545af8a	DTB-137-PRO	f89dcc5a-c0f5-5383-8811-7368eafeea77	'--	'--	'--	804b7f0c-71d8-59db-9668-6eb890cfebe6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	2cf46916-b800-47c3-9af2-6ba96b262cfd	DTB-137	06f8fd30-c81a-466c-a793-68c0e545af8a	DTB-137-PRO	abb9b9c3-ce3f-59aa-b4ad-388fdeddc7ad	'--	'--	'--	e24903a8-4757-58e7-a6f6-36613c5a0c4e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	2cf46916-b800-47c3-9af2-6ba96b262cfd	DTB-137	06f8fd30-c81a-466c-a793-68c0e545af8a	DTB-137-PRO	e7a43424-3590-5dac-9c31-162461726bc6	'--	'--	'--	c329b9d3-47cc-5312-bf4e-407d73f03bec	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	2cf46916-b800-47c3-9af2-6ba96b262cfd	DTB-137	56a9dd51-2815-4835-9944-d40aca5af3a3	DTB-137-N	c0e38cc0-9d4e-5104-9a13-fffb3fb62aa1	'--	'--	'--	eb29d209-f9af-5fe0-b44f-7473564003f5	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ada19c1f-04fd-4477-86f5-29942adbb707	DTB-009	e0716851-148b-4c70-b4f0-d470b3664246	DTB-009-BL	599e3441-f139-5450-a9db-1ce119319fe7	'--	'--	'--	582e250e-a026-50d9-99bd-0b466cd0396c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ada19c1f-04fd-4477-86f5-29942adbb707	DTB-009	e0716851-148b-4c70-b4f0-d470b3664246	DTB-009-BL	990eb7dc-02e2-5ea5-8638-5b39013b1d8e	'--	'--	'--	e9842d27-9fff-5f41-9d60-2f1a81b7d09d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ada19c1f-04fd-4477-86f5-29942adbb707	DTB-009	e0716851-148b-4c70-b4f0-d470b3664246	DTB-009-BL	6ea2256b-a58f-59f1-9466-bb4818e71d88	'--	'--	'--	0e4c429c-ba9e-5704-95ec-7364d915b31e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ada19c1f-04fd-4477-86f5-29942adbb707	DTB-009	e24745cd-454e-4307-a956-5f5310b1a288	DTB-009-N	636938f1-9bde-523f-9782-635d8d11249e	'--	'--	'--	651f88ba-03ab-5997-a04d-9633fb67470d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef5559f3-e19e-49be-91bb-8889e4396989	DTB-165	a42363b7-3684-421e-8931-b5c0209d9cf2	DTB-165-PRO	19c874c6-47f0-5902-86bb-f89431b336a3	'--	'--	'--	4726b1a5-dd86-5d77-9600-90c60e5d8309	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef5559f3-e19e-49be-91bb-8889e4396989	DTB-165	a42363b7-3684-421e-8931-b5c0209d9cf2	DTB-165-PRO	77ea7c27-3e52-5429-92c4-7db23c110f36	'--	'--	'--	b42f89cc-dcdf-57d2-be73-1c44a3c7469e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef5559f3-e19e-49be-91bb-8889e4396989	DTB-165	a42363b7-3684-421e-8931-b5c0209d9cf2	DTB-165-PRO	eb157c03-ab52-59b4-b265-f9360a541ccf	'--	'--	'--	49aea733-671c-5089-aa88-b0fed75d10e7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	ef5559f3-e19e-49be-91bb-8889e4396989	DTB-165	da83ba76-603a-4920-89b4-f619898acb22	DTB-165-N	6dcbd532-c5a3-57ed-80e4-a2b1981e1fa9	'--	'--	'--	3c6b32a6-3284-58c4-99e8-597527d6f6d9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	25da4ced-c30a-49c1-8a70-7aa08b198cd3	DTB-098	32197cba-812c-4665-bcc6-fe88582b7a63	DTB-098-N	0ad00ee3-2a76-5775-ae58-9f47bd9773ba	'--	'--	'--	9e202e0c-616c-5429-8dd8-43b1c238c562	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	25da4ced-c30a-49c1-8a70-7aa08b198cd3	DTB-098	d6361106-a7ee-4685-b916-e76521793dbf	DTB-098-PRO2	9a2ba367-3d51-5ae2-b750-ddd8b3b3399d	'--	'--	'--	d3729023-2da0-5a2d-9ff3-99f86b29996b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	25da4ced-c30a-49c1-8a70-7aa08b198cd3	DTB-098	d6361106-a7ee-4685-b916-e76521793dbf	DTB-098-PRO2	41afa37c-05ef-5ffe-90c8-34a2e3cf82b9	'--	'--	'--	0d5b05ba-821e-54c6-95a2-3d76824d510d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	25da4ced-c30a-49c1-8a70-7aa08b198cd3	DTB-098	d6361106-a7ee-4685-b916-e76521793dbf	DTB-098-PRO2	8f9b8c1e-e99b-5168-85bc-36e97cfbc1c9	'--	'--	'--	a98e7bf1-8f9c-5022-8893-6fb21abaf173	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0a4e3053-bcc5-4c1a-8697-bc4602edd713	DTB-193	56dbcf41-e27d-47ca-9c6f-93ddd27dde0d	DTB-193-BL	c13aac22-7bbe-5df3-88fa-b2f213063f54	'--	'--	'--	e0f0f4b1-b0ce-562d-b5a4-99b05658f189	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	0a4e3053-bcc5-4c1a-8697-bc4602edd713	DTB-193	6eb7c1dd-11c7-4eac-adb4-0b91f4d52f65	DTB-193-N	2d89d677-1a90-5a98-8518-1300a3597e18	'--	'--	'--	f1cecf79-6cd7-53f0-a053-5e700107a7ca	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b693a90f-3f28-41c1-a579-56bf3d67f925	DTB-213	4e025879-c8f9-4410-8fcc-9bd5aeda5244	DTB-213-BL	8c63960e-5f29-507a-87fd-8246db9532cf	'--	'--	'--	15b25d3c-a99b-538c-b4b3-1d77c8df09f3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b693a90f-3f28-41c1-a579-56bf3d67f925	DTB-213	4e025879-c8f9-4410-8fcc-9bd5aeda5244	DTB-213-BL	c9471379-dab5-5745-becb-d1ca4a4f07c9	'--	'--	'--	5e61f5c5-0334-5f40-986e-0431a62c9828	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b693a90f-3f28-41c1-a579-56bf3d67f925	DTB-213	4e025879-c8f9-4410-8fcc-9bd5aeda5244	DTB-213-BL	e4997e09-caaf-5367-9595-161b5bac4778	'--	'--	'--	e6aa5e80-91f3-58b6-8320-3edb56ee0eb7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	b693a90f-3f28-41c1-a579-56bf3d67f925	DTB-213	edba2fc4-86e1-4cb8-aee3-13ad3c106310	DTB-213-N	d88cac4f-9614-5f90-8880-8e9755f3f634	'--	'--	'--	20f98ebf-8e89-5aa6-85f3-31bf60b22182	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	58690814-6230-4c61-8b43-173a0ffb15b0	DTB-159	4fe9ddde-cf25-4b0a-a6f6-de2cdf65a58b	DTB-159-BL	352c0c8e-7f3a-5b7e-a802-4bafbf814d94	'--	'--	'--	10b1ba07-0599-5ea2-80bc-23e21a09aeb9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	58690814-6230-4c61-8b43-173a0ffb15b0	DTB-159	4fe9ddde-cf25-4b0a-a6f6-de2cdf65a58b	DTB-159-BL	a263148f-fdd2-5290-9443-35a1ddc60e30	'--	'--	'--	087d262f-3321-5eee-b6fd-da9a36add820	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	58690814-6230-4c61-8b43-173a0ffb15b0	DTB-159	4fe9ddde-cf25-4b0a-a6f6-de2cdf65a58b	DTB-159-BL	0d707b42-ceb1-57e1-948d-c11e5e9d6b69	'--	'--	'--	9ee6e3c2-ba22-53e3-9136-6da6a71a0511	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	58690814-6230-4c61-8b43-173a0ffb15b0	DTB-159	8f5bff63-fb62-42a7-8e63-f697f3141e56	DTB-159-N	817ff72a-9f1f-51dd-a66b-93a29add589c	'--	'--	'--	1e56fab0-31a6-5a06-9d21-aead7f649f41	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1f6c36c4-18f3-4817-86e5-ebd1df1de795	DTB-080	a41ee96a-2abb-4726-80cc-b6bae410197e	DTB-080-N	08e6ad17-072c-57bb-8d37-090e2e09622d	'--	'--	'--	f0cc3fc2-0be7-59dc-b710-ee336b022d07	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1f6c36c4-18f3-4817-86e5-ebd1df1de795	DTB-080	b96fd9eb-e3b5-4e8c-a028-e46d8d390b43	DTB-080-BL	fd3e2a41-bf0f-5c1f-8742-c917f1a5b0f8	'--	'--	'--	bf75c17e-39c2-5837-ae56-89afeca1d5ce	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1f6c36c4-18f3-4817-86e5-ebd1df1de795	DTB-080	b96fd9eb-e3b5-4e8c-a028-e46d8d390b43	DTB-080-BL	6b7db5d5-2e59-577b-bbbc-86340c8cf6e1	'--	'--	'--	7ba0ab53-0f62-5636-b30d-42cdcef9f896	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	1f6c36c4-18f3-4817-86e5-ebd1df1de795	DTB-080	b96fd9eb-e3b5-4e8c-a028-e46d8d390b43	DTB-080-BL	eff2c181-c923-534b-885d-7bdc7629d0e1	'--	'--	'--	34e38578-77b3-52a8-af7b-f54624b9e31b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	75ca65d6-ea4e-44d1-a5b8-73a886d49e23	DTB-020	4179ff28-e4d6-4f35-bc9f-2b17ba5ded58	DTB-020-N	81ff43e6-7bb0-57f2-a1e3-aa648c18f5a7	'--	'--	'--	fb86a8f4-456e-5931-929f-1cd460a8319a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	75ca65d6-ea4e-44d1-a5b8-73a886d49e23	DTB-020	f99287a8-656a-4d0a-92da-2dc488f6e5b2	DTB-020-BL	c6c3cc8b-d07c-566b-b29e-a464fd040552	'--	'--	'--	46e3c0a4-6a08-5268-8bd2-89784a0e8d6d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	75ca65d6-ea4e-44d1-a5b8-73a886d49e23	DTB-020	f99287a8-656a-4d0a-92da-2dc488f6e5b2	DTB-020-BL	60b08a24-4cd4-5219-983d-f318a2ecdc9a	'--	'--	'--	b887c81f-7531-5392-b1f8-07c8b08e91c3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	75ca65d6-ea4e-44d1-a5b8-73a886d49e23	DTB-020	f99287a8-656a-4d0a-92da-2dc488f6e5b2	DTB-020-BL	6af356b0-7b33-5bc4-a601-449c69bd67ef	'--	'--	'--	7a93785c-baa1-5d7c-b213-d55594286115	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d9346f44-d1a0-41e3-918a-1ba04558c5f4	DTB-053	44b8830e-eea3-44e9-8f0c-db58eb579394	DTB-053-BL	0fafcb88-53bb-5f7d-8dbc-838613485ec3	'--	'--	'--	b889733b-2b08-5e5a-823f-11d3c60228b3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d9346f44-d1a0-41e3-918a-1ba04558c5f4	DTB-053	44b8830e-eea3-44e9-8f0c-db58eb579394	DTB-053-BL	b169a22d-4bfe-5b5b-bbb2-fc09b56107b5	'--	'--	'--	ac34e36e-9e56-507b-b1c6-77a5d57a2edb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d9346f44-d1a0-41e3-918a-1ba04558c5f4	DTB-053	44b8830e-eea3-44e9-8f0c-db58eb579394	DTB-053-BL	1003bad2-a7cc-5ae4-8571-bf2a7240eb3b	'--	'--	'--	623164b3-04b1-5be0-8484-883b01dbf52c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	d9346f44-d1a0-41e3-918a-1ba04558c5f4	DTB-053	56413f58-edef-43cb-a31b-74b747f3a8de	DTB-053-N	2c53a4b7-49b8-5967-8572-44526a4c5793	'--	'--	'--	a2b54992-2ffa-55d0-b979-d6ddf81a6b28	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	985a8d29-8a4e-46ea-891b-0322f7f3e2d2	DTB-146	1e1753c4-0d61-4abd-bdd9-4e2807c99822	DTB-146-BL	7fe1f581-1193-5951-a632-c9b6636104b1	'--	'--	'--	ad0b9177-89d5-5d2c-9b59-f7da429b04ca	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	985a8d29-8a4e-46ea-891b-0322f7f3e2d2	DTB-146	1e1753c4-0d61-4abd-bdd9-4e2807c99822	DTB-146-BL	fdcc17de-32f9-5d05-88d5-da94c507a2a5	'--	'--	'--	441498b2-037d-528d-83b6-79b8915680f4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	985a8d29-8a4e-46ea-891b-0322f7f3e2d2	DTB-146	1e1753c4-0d61-4abd-bdd9-4e2807c99822	DTB-146-BL	110ae635-b79b-5539-a831-1376c2836dc9	'--	'--	'--	20655a0d-f8a0-5fdd-8f29-087c2e91280b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	985a8d29-8a4e-46ea-891b-0322f7f3e2d2	DTB-146	77464c0a-d268-495e-af31-d3deffaf7d49	DTB-146-N	97ba7d4f-62fb-5631-9da0-03cda829cbca	'--	'--	'--	cc1dbf1f-706b-5ac5-92ea-deeec40efeeb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	859626a7-5de5-42c8-af8c-c528a3184c87	DTB-255	18b4a3cb-d7d1-4db9-965c-8600dd271ac1	DTB-255-BL	99476116-6e41-57b7-b24c-b8e54332e942	'--	'--	'--	4907c5a4-7b05-5927-80a5-16aa595f2668	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	859626a7-5de5-42c8-af8c-c528a3184c87	DTB-255	18b4a3cb-d7d1-4db9-965c-8600dd271ac1	DTB-255-BL	32f74efd-2d69-5800-adf4-0b2a612a4c01	'--	'--	'--	ada81969-7cf8-5029-ad53-16751b959c32	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	859626a7-5de5-42c8-af8c-c528a3184c87	DTB-255	18b4a3cb-d7d1-4db9-965c-8600dd271ac1	DTB-255-BL	97264eb6-02e9-5214-af27-ade4ff3ab5a6	'--	'--	'--	b270e55a-fc4c-563c-91c5-7ab5ebcd4420	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	859626a7-5de5-42c8-af8c-c528a3184c87	DTB-255	f5855ef5-97a8-4afd-919d-89bdfaa89127	DTB-255-N	a2167369-d767-57a9-ad5a-fdec81428284	'--	'--	'--	47bc8bbc-d024-5153-a24a-0e6e05d3a149	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7f2fdb00-9baa-4678-abb2-f650ee6e2658	DTB-186	21d5717c-ba30-4861-823c-53c554046475	DTB-186-BL	db1ab801-c509-5be0-9bd6-a6457f1daa0f	'--	'--	'--	9bb2e376-facc-5e6c-8841-d7dd8fa9aa7d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7f2fdb00-9baa-4678-abb2-f650ee6e2658	DTB-186	21d5717c-ba30-4861-823c-53c554046475	DTB-186-BL	8e6db9c2-3b47-56e6-8329-74ec080e8d88	'--	'--	'--	c03f60d7-d590-557f-b95f-f3cb00d7f37a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7f2fdb00-9baa-4678-abb2-f650ee6e2658	DTB-186	21d5717c-ba30-4861-823c-53c554046475	DTB-186-BL	0f36fcc4-17d7-51c8-bf50-1d9d3a0e7105	'--	'--	'--	dd4e08c5-3a20-5e48-baac-dac204519b56	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7f2fdb00-9baa-4678-abb2-f650ee6e2658	DTB-186	f237916e-0d66-427a-bfc2-8d5cf997c802	DTB-186-N	c68cc34d-198e-5174-8e34-74de3c39375e	'--	'--	'--	6dec8d60-41ac-5b88-9f9e-abcfc4253442	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e31be707-0e1c-42d0-86c3-7da095b0180e	DTB-183	c25ea863-2ebc-44e5-8016-7214a894bc4e	DTB-183-N	32b7d327-560f-52a1-8d7f-a657cd69495d	'--	'--	'--	b715935d-cc45-5ce4-999d-456624d09bdd	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e31be707-0e1c-42d0-86c3-7da095b0180e	DTB-183	c4e25cd2-e110-4945-90e2-5beeda0e2438	DTB-183-BL	deeff9c4-1dd2-5d5f-bc15-5f4ed98b629e	'--	'--	'--	33b97bf6-a8c0-51f7-990c-151365d007aa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e31be707-0e1c-42d0-86c3-7da095b0180e	DTB-183	c4e25cd2-e110-4945-90e2-5beeda0e2438	DTB-183-BL	f7748115-9693-5d33-883d-a994e0185415	'--	'--	'--	e3a633dc-f674-581c-80b4-b92b43f04e0a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e31be707-0e1c-42d0-86c3-7da095b0180e	DTB-183	c4e25cd2-e110-4945-90e2-5beeda0e2438	DTB-183-BL	ff470a36-a9ce-50dc-82ef-a161da00b969	'--	'--	'--	7cf4410d-dd47-59f7-872b-28b00f38fbcf	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	31f7bb63-3b51-4a88-a63d-905ab717cd07	DTB-022	1fbe0bc7-c63e-45e7-8e69-0fc16bed4156	DTB-022-N	97bcd806-97bf-57b0-84cd-61dd6d5aadae	'--	'--	'--	4788c5a7-5a0c-5884-bf24-2e154d309585	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	31f7bb63-3b51-4a88-a63d-905ab717cd07	DTB-022	f699e633-171e-4a35-8e2b-5a8a267ab4e4	DTB-022-BL	fdbc5dbf-0632-5c08-8364-7b643b3f8ed6	'--	'--	'--	d81b7c53-2908-5b87-a4cb-3ffd42ec253f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	31f7bb63-3b51-4a88-a63d-905ab717cd07	DTB-022	f699e633-171e-4a35-8e2b-5a8a267ab4e4	DTB-022-BL	a3cadb83-87e8-53ac-acd2-2c82d0229b5b	'--	'--	'--	1b27ef36-4a03-575d-8994-453c5a333805	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	31f7bb63-3b51-4a88-a63d-905ab717cd07	DTB-022	f699e633-171e-4a35-8e2b-5a8a267ab4e4	DTB-022-BL	314f9c64-1fbc-5358-9021-71db4f48165f	'--	'--	'--	eda75dba-3eca-5dbd-8094-75aafd4e9e17	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a3f2679c-5996-45d8-85df-509cc248902e	DTB-101	166da9f8-70e0-46f6-a113-c4a37aceeb46	DTB-101-N	3caf4a4a-6644-54e5-9bf6-f2ddc79413c9	'--	'--	'--	df96f74a-6b15-5000-8b6c-c227a1fde0c5	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a3f2679c-5996-45d8-85df-509cc248902e	DTB-101	a41eaba4-20c4-4d62-b1af-41437a7c3c44	DTB-101-BL	cd4c189a-dc6b-550b-b0a3-77d07e43db74	'--	'--	'--	8e943aa1-b8ae-509a-ba27-069efe44edc4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a3f2679c-5996-45d8-85df-509cc248902e	DTB-101	a41eaba4-20c4-4d62-b1af-41437a7c3c44	DTB-101-BL	7e79c773-19b7-50be-bdb6-6fb2366c2306	'--	'--	'--	d75c60cc-fb07-57e3-a7f1-daa62ab3c4fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	a3f2679c-5996-45d8-85df-509cc248902e	DTB-101	a41eaba4-20c4-4d62-b1af-41437a7c3c44	DTB-101-BL	389942af-40e1-5559-9bc3-4748d1af09d9	'--	'--	'--	a8ec69a4-f840-5b54-a4e2-f547e24e031c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e403e54d-1a6e-49b0-aefc-41208a9f7b26	DTB-003	0441becd-e2e4-488d-9a09-747ec4fd8af2	DTB-003-BL	1e6fb721-19ef-5eb9-9ac8-99335b5c1780	'--	'--	'--	af13b23d-7ab0-58de-89bb-d1d4a2531287	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e403e54d-1a6e-49b0-aefc-41208a9f7b26	DTB-003	0441becd-e2e4-488d-9a09-747ec4fd8af2	DTB-003-BL	ecddcbd0-647e-5060-8d6e-ec7f507491de	'--	'--	'--	b5c078df-0c70-5607-87a7-31a0190445f8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e403e54d-1a6e-49b0-aefc-41208a9f7b26	DTB-003	0441becd-e2e4-488d-9a09-747ec4fd8af2	DTB-003-BL	578945ae-51be-55fb-8404-a419c15fd610	'--	'--	'--	0ef85689-8137-5bf1-95b2-dd3e8bf01b42	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e403e54d-1a6e-49b0-aefc-41208a9f7b26	DTB-003	25149d62-693c-4a27-a12d-d1dc7fb398b7	DTB-003-N	93a2cb56-7974-501b-a3c3-2e8f17804c1d	'--	'--	'--	b255b450-e22f-58ab-9cad-c5269e32d90a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	e403e54d-1a6e-49b0-aefc-41208a9f7b26	DTB-003	ef67b08a-05d3-4b95-aa07-07105d88eb8a	DTB-003-TUMOR_ADJACENT-N	7454ab19-fe65-5d02-9bd3-01cd7119090c	'--	'--	'--	bed05fbe-6cb2-59a6-bef9-78555764eeda	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7054d6cb-2935-463c-887e-7131e1b952d3	DTB-119	026afe34-7d8a-4abe-adc6-d52eb7d04267	DTB-119-PRO	e510b18c-2652-567f-a093-8a1e9045344b	'--	'--	'--	cc9cb899-e3eb-5ecc-bb51-5ab0ebdd59f1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7054d6cb-2935-463c-887e-7131e1b952d3	DTB-119	026afe34-7d8a-4abe-adc6-d52eb7d04267	DTB-119-PRO	298f2de9-de43-5792-b5c1-e94e10915fee	'--	'--	'--	b8504449-950a-5d6c-88e6-15a5cfb8e77a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7054d6cb-2935-463c-887e-7131e1b952d3	DTB-119	026afe34-7d8a-4abe-adc6-d52eb7d04267	DTB-119-PRO	996fb471-259f-54c5-a744-608b03667052	'--	'--	'--	7a72afb5-56d7-5af1-98ea-0df0b909bfad	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
WCDT-MCRPC	7054d6cb-2935-463c-887e-7131e1b952d3	DTB-119	8e60e932-7c23-4095-a24c-a5cd5b5d3f95	DTB-119-N	2e5b63d3-0db1-52de-860f-71155a93628b	'--	'--	'--	708dc39a-a8b3-5aab-bea1-7d31c82db2e8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
